	date	year	month	day	1	2	5	6	7	8	9	11	12	13	14	15	16	19	20	21
2333	2021-05-22	2021	5	22	2054.0	2666.0	341.0	1548.0	1540.0	181.0	717.0	335.0	113.0	578.0	179.0	226.0	119.0	4732.0	5797.0	21108.0
2334	2021-05-23	2021	5	23	2047.0	2660.0	335.0	1550.0	1532.0	178.0	723.0	328.0	115.0	579.0	176.0	226.0	117.0	4735.0	5808.0	21091.0
2335	2021-05-24	2021	5	24	2040.0	2648.0	338.0	1542.0	1535.0	178.0	724.0	328.0	116.0	579.0	175.0	225.0	115.0	4730.0	5801.0	21066.0
2336	2021-05-25	2021	5	25	2039.0	2633.0	340.0	1535.0	1534.0	177.0	729.0	331.0	119.0	574.0	179.0	224.0	114.0	4738.0	5791.0	21065.0
2337	2021-05-26	2021	5	26	2038.0	2630.0	342.0	1538.0	1539.0	178.0	723.0	327.0	117.0	574.0	181.0	225.0	113.0	4745.0	5787.0	21111.0
2338	2021-05-27	2021	5	27	2033.0	2648.0	343.0	1535.0	1538.0	177.0	717.0	324.0	119.0	574.0	178.0	225.0	113.0	4745.0	5790.0	21085.0
2339	2021-05-28	2021	5	28	2038.0	2637.0	338.0	1523.0	1536.0	177.0	717.0	329.0	118.0	570.0	178.0	224.0	114.0	4735.0	5783.0	21064.0
2340	2021-05-29	2021	5	29	2032.0	2626.0	335.0	1530.0	1537.0	178.0	720.0	325.0	116.0	573.0	179.0	227.0	116.0	4746.0	5789.0	21008.0
2341	2021-05-30	2021	5	30	2022.0	2635.0	336.0	1534.0	1535.0	174.0	717.0	320.0	117.0	571.0	177.0	222.0	114.0	4747.0	5802.0	20993.0
2342	2021-05-31	2021	5	31	2024.0	2619.0	337.0	1527.0	1529.0	173.0	718.0	318.0	118.0	574.0	178.0	223.0	113.0	4765.0	5790.0	21015.0
2343	2021-06-01	2021	6	1	2018.0	2633.0	336.0	1535.0	1525.0	173.0	720.0	313.0	118.0	578.0	182.0	227.0	112.0	4774.0	5799.0	21028.0
2344	2021-06-02	2021	6	2	2023.0	2633.0	337.0	1531.0	1530.0	172.0	718.0	311.0	117.0	578.0	181.0	225.0	112.0	4753.0	5825.0	21043.0
2345	2021-06-03	2021	6	3	2040.0	2639.0	338.0	1539.0	1527.0	170.0	719.0	308.0	114.0	591.0	179.0	223.0	112.0	4758.0	5816.0	21057.0
2346	2021-06-04	2021	6	4	2043.0	2638.0	338.0	1547.0	1531.0	170.0	716.0	308.0	116.0	586.0	179.0	219.0	113.0	4755.0	5824.0	21066.0
2347	2021-06-05	2021	6	5	2048.0	2632.0	338.0	1544.0	1532.0	171.0	720.0	308.0	116.0	589.0	180.0	220.0	113.0	4762.0	5827.0	21071.0
2348	2021-06-06	2021	6	6	2053.0	2636.0	337.0	1542.0	1531.0	167.0	718.0	309.0	115.0	588.0	181.0	221.0	111.0	4762.0	5837.0	21095.0
2349	2021-06-07	2021	6	7	2047.0	2651.0	337.0	1544.0	1529.0	167.0	722.0	311.0	118.0	581.0	178.0	228.0	113.0	4767.0	5850.0	21115.0
2350	2021-06-08	2021	6	8	2051.0	2650.0	336.0	1542.0	1528.0	166.0	723.0	309.0	117.0	584.0	177.0	227.0	114.0	4790.0	5856.0	21148.0
2351	2021-06-09	2021	6	9	2052.0	2651.0	335.0	1534.0	1529.0	165.0	726.0	307.0	116.0	585.0	176.0	227.0	113.0	4791.0	5850.0	21158.0
2352	2021-06-10	2021	6	10	2063.0	2652.0	333.0	1534.0	1527.0	164.0	721.0	314.0	114.0	584.0	178.0	235.0	115.0	4788.0	5870.0	21224.0
2353	2021-06-11	2021	6	11	2069.0	2640.0	332.0	1537.0	1525.0	166.0	721.0	318.0	113.0	586.0	180.0	233.0	114.0	4803.0	5860.0	21264.0
2354	2021-06-12	2021	6	12	2071.0	2647.0	330.0	1538.0	1534.0	165.0	723.0	322.0	114.0	595.0	183.0	233.0	110.0	4794.0	5870.0	21281.0
2355	2021-06-13	2021	6	13	2050.0	2657.0	329.0	1544.0	1528.0	162.0	721.0	325.0	116.0	590.0	186.0	235.0	109.0	4790.0	5884.0	21299.0
2356	2021-06-14	2021	6	14	2039.0	2660.0	329.0	1539.0	1540.0	157.0	708.0	319.0	117.0	589.0	186.0	234.0	108.0	4788.0	5889.0	21373.0
2357	2021-06-15	2021	6	15	2047.0	2660.0	333.0	1537.0	1533.0	158.0	712.0	325.0	119.0	587.0	187.0	231.0	111.0	4784.0	5891.0	21370.0
2358	2021-06-16	2021	6	16	2053.0	2660.0	336.0	1537.0	1530.0	158.0	709.0	325.0	116.0	581.0	184.0	233.0	111.0	4782.0	5896.0	21346.0
2359	2021-06-17	2021	6	17	2056.0	2673.0	334.0	1539.0	1527.0	159.0	709.0	327.0	116.0	583.0	184.0	234.0	115.0	4800.0	5906.0	21369.0
2360	2021-06-18	2021	6	18	2053.0	2681.0	335.0	1544.0	1524.0	159.0	706.0	327.0	117.0	586.0	184.0	229.0	114.0	4796.0	5910.0	21383.0
2361	2021-06-19	2021	6	19	2062.0	2688.0	338.0	1552.0	1517.0	161.0	705.0	332.0	119.0	582.0	181.0	231.0	115.0	4790.0	5932.0	21395.0
2362	2021-06-20	2021	6	20	2054.0	2683.0	336.0	1565.0	1505.0	164.0	702.0	334.0	118.0	588.0	178.0	229.0	117.0	4806.0	5955.0	21401.0
2363	2021-06-21	2021	6	21	2049.0	2680.0	338.0	1553.0	1503.0	163.0	704.0	337.0	118.0	592.0	176.0	228.0	115.0	4826.0	5968.0	21420.0
2364	2021-06-22	2021	6	22	2049.0	2691.0	334.0	1547.0	1503.0	164.0	702.0	337.0	120.0	591.0	177.0	230.0	115.0	4830.0	5972.0	21436.0
2365	2021-06-23	2021	6	23	2065.0	2689.0	336.0	1551.0	1504.0	166.0	704.0	336.0	118.0	592.0	176.0	232.0	115.0	4818.0	5974.0	21474.0
2366	2021-06-24	2021	6	24	2076.0	2692.0	335.0	1556.0	1507.0	165.0	704.0	332.0	116.0	591.0	173.0	229.0	116.0	4822.0	5992.0	21521.0
2367	2021-06-25	2021	6	25	2071.0	2695.0	337.0	1569.0	1505.0	165.0	707.0	331.0	117.0	596.0	174.0	231.0	116.0	4825.0	6006.0	21522.0
2368	2021-06-26	2021	6	26	2070.0	2689.0	337.0	1573.0	1513.0	168.0	712.0	332.0	115.0	601.0	175.0	232.0	112.0	4830.0	5991.0	21543.0
2369	2021-06-27	2021	6	27	2066.0	2688.0	338.0	1567.0	1514.0	173.0	719.0	332.0	117.0	602.0	177.0	234.0	112.0	4853.0	5979.0	21573.0
2370	2021-06-28	2021	6	28	2074.0	2686.0	341.0	1570.0	1513.0	175.0	721.0	333.0	119.0	608.0	177.0	238.0	112.0	4862.0	5985.0	21561.0
2371	2021-06-29	2021	6	29	2082.0	2677.0	338.0	1569.0	1521.0	184.0	723.0	334.0	120.0	603.0	178.0	237.0	111.0	4857.0	5995.0	21553.0
2372	2021-06-30	2021	6	30	2082.0	2669.0	341.0	1566.0	1534.0	187.0	717.0	337.0	119.0	604.0	176.0	239.0	112.0	4863.0	5988.0	21527.0
2373	2021-07-01	2021	7	1	2080.0	2667.0	341.0	1574.0	1526.0	183.0	717.0	340.0	120.0	604.0	176.0	242.0	113.0	4835.0	5974.0	21525.0
2374	2021-07-02	2021	7	2	2083.0	2673.0	343.0	1569.0	1532.0	182.0	720.0	340.0	118.0	604.0	176.0	246.0	113.0	4835.0	5958.0	21557.0
2375	2021-07-03	2021	7	3	2085.0	2690.0	339.0	1585.0	1536.0	180.0	727.0	339.0	118.0	605.0	177.0	245.0	112.0	4854.0	5962.0	21594.0
2376	2021-07-04	2021	7	4	2083.0	2705.0	339.0	1574.0	1540.0	180.0	730.0	336.0	121.0	606.0	176.0	244.0	112.0	4862.0	5970.0	21615.0
2377	2021-07-05	2021	7	5	2083.0	2697.0	335.0	1573.0	1538.0	179.0	737.0	336.0	121.0	605.0	180.0	246.0	115.0	4856.0	5997.0	21675.0
2378	2021-07-06	2021	7	6	2080.0	2717.0	331.0	1588.0	1537.0	180.0	736.0	336.0	118.0	611.0	181.0	246.0	116.0	4868.0	6003.0	21688.0
2379	2021-07-07	2021	7	7	2089.0	2726.0	332.0	1593.0	1532.0	183.0	739.0	336.0	115.0	617.0	183.0	243.0	114.0	4878.0	6028.0	21704.0
2380	2021-07-08	2021	7	8	2094.0	2732.0	337.0	1587.0	1529.0	184.0	748.0	342.0	116.0	618.0	183.0	244.0	114.0	4873.0	6044.0	21723.0
2381	2021-07-09	2021	7	9	2100.0	2735.0	331.0	1591.0	1525.0	184.0	750.0	342.0	117.0	619.0	180.0	244.0	115.0	4874.0	6058.0	21747.0
2382	2021-07-10	2021	7	10	2097.0	2744.0	336.0	1585.0	1534.0	186.0	754.0	343.0	118.0	622.0	186.0	241.0	114.0	4883.0	6055.0	21762.0
2383	2021-07-11	2021	7	11	2106.0	2755.0	336.0	1597.0	1545.0	182.0	756.0	336.0	118.0	624.0	187.0	243.0	116.0	4868.0	6068.0	21768.0
2384	2021-07-12	2021	7	12	2117.0	2762.0	334.0	1592.0	1541.0	181.0	758.0	332.0	122.0	621.0	186.0	246.0	118.0	4873.0	6055.0	21829.0
2385	2021-07-13	2021	7	13	2120.0	2771.0	330.0	1595.0	1539.0	179.0	763.0	336.0	121.0	622.0	187.0	246.0	119.0	4879.0	6040.0	21844.0
2386	2021-07-14	2021	7	14	2121.0	2784.0	334.0	1600.0	1540.0	179.0	771.0	335.0	121.0	627.0	186.0	248.0	120.0	4878.0	6040.0	21901.0
2387	2021-07-15	2021	7	15	2117.0	2770.0	337.0	1602.0	1534.0	179.0	768.0	338.0	120.0	626.0	190.0	248.0	118.0	4883.0	6024.0	21896.0
2388	2021-07-16	2021	7	16	2117.0	2772.0	342.0	1599.0	1532.0	182.0	769.0	335.0	121.0	627.0	189.0	246.0	117.0	4895.0	6040.0	21936.0
2389	2021-07-17	2021	7	17	2129.0	2769.0	346.0	1596.0	1536.0	183.0	770.0	336.0	121.0	625.0	188.0	249.0	117.0	4899.0	6050.0	21962.0
2390	2021-07-18	2021	7	18	2133.0	2774.0	347.0	1593.0	1539.0	184.0	770.0	336.0	123.0	622.0	183.0	246.0	114.0	4874.0	6072.0	21973.0
2391	2021-07-19	2021	7	19	2130.0	2780.0	350.0	1595.0	1548.0	186.0	766.0	340.0	125.0	619.0	183.0	247.0	112.0	4849.0	6096.0	22007.0
2392	2021-07-20	2021	7	20	2140.0	2774.0	349.0	1601.0	1553.0	183.0	767.0	335.0	122.0	618.0	183.0	247.0	110.0	4829.0	6108.0	22042.0
2393	2021-07-21	2021	7	21	2143.0	2780.0	350.0	1602.0	1557.0	184.0	767.0	337.0	122.0	625.0	181.0	249.0	112.0	4834.0	6116.0	22056.0
2394	2021-07-22	2021	7	22	2159.0	2779.0	349.0	1603.0	1550.0	185.0	767.0	335.0	122.0	622.0	182.0	251.0	115.0	4831.0	6119.0	22048.0
2395	2021-07-23	2021	7	23	2157.0	2773.0	348.0	1612.0	1549.0	181.0	759.0	334.0	123.0	631.0	180.0	250.0	116.0	4827.0	6134.0	22059.0
2396	2021-07-24	2021	7	24	2151.0	2781.0	347.0	1614.0	1562.0	181.0	761.0	339.0	120.0	636.0	179.0	250.0	115.0	4820.0	6121.0	22094.0
2397	2021-07-25	2021	7	25	2158.0	2789.0	351.0	1623.0	1578.0	178.0	759.0	336.0	123.0	642.0	179.0	249.0	115.0	4813.0	6129.0	22143.0
2398	2021-07-26	2021	7	26	2178.0	2809.0	352.0	1624.0	1580.0	178.0	755.0	334.0	127.0	647.0	181.0	246.0	116.0	4817.0	6122.0	22148.0
2399	2021-07-27	2021	7	27	2172.0	2818.0	350.0	1634.0	1585.0	175.0	759.0	340.0	127.0	650.0	184.0	244.0	117.0	4811.0	6140.0	22153.0
2400	2021-07-28	2021	7	28	2165.0	2815.0	349.0	1647.0	1581.0	175.0	769.0	335.0	126.0	654.0	181.0	246.0	120.0	4826.0	6147.0	22125.0
2401	2021-07-29	2021	7	29	2176.0	2812.0	353.0	1647.0	1581.0	173.0	770.0	332.0	124.0	655.0	179.0	245.0	120.0	4812.0	6157.0	22122.0
2402	2021-07-30	2021	7	30	2179.0	2819.0	352.0	1646.0	1582.0	169.0	769.0	331.0	125.0	655.0	179.0	240.0	122.0	4829.0	6188.0	22152.0
2403	2021-07-31	2021	7	31	2176.0	2810.0	349.0	1636.0	1590.0	169.0	772.0	334.0	125.0	653.0	178.0	240.0	122.0	4845.0	6218.0	22196.0
2404	2021-08-01	2021	8	1	2182.0	2801.0	349.0	1639.0	1587.0	171.0	766.0	336.0	126.0	658.0	179.0	238.0	124.0	4840.0	6234.0	22214.0
2405	2021-08-02	2021	8	2	2165.0	2789.0	355.0	1644.0	1595.0	169.0	765.0	337.0	127.0	656.0	181.0	237.0	124.0	4865.0	6251.0	22258.0
2406	2021-08-03	2021	8	3	2161.0	2785.0	356.0	1644.0	1604.0	169.0	768.0	332.0	128.0	664.0	182.0	238.0	122.0	4860.0	6278.0	22263.0
2407	2021-08-04	2021	8	4	2156.0	2782.0	354.0	1647.0	1612.0	170.0	769.0	332.0	128.0	669.0	181.0	241.0	119.0	4884.0	6292.0	22270.0
2408	2021-08-05	2021	8	5	2147.0	2792.0	356.0	1649.0	1602.0	169.0	769.0	338.0	126.0	674.0	181.0	240.0	118.0	4892.0	6308.0	22301.0
2409	2021-08-06	2021	8	6	2132.0	2807.0	359.0	1644.0	1604.0	172.0	771.0	337.0	127.0	676.0	182.0	242.0	118.0	4894.0	6334.0	22296.0
2410	2021-08-07	2021	8	7	2128.0	2809.0	361.0	1649.0	1600.0	168.0	767.0	338.0	125.0	669.0	182.0	241.0	118.0	4931.0	6354.0	22351.0
2411	2021-08-08	2021	8	8	2128.0	2811.0	368.0	1657.0	1593.0	167.0	766.0	337.0	127.0	669.0	182.0	243.0	118.0	4915.0	6377.0	22407.0
2412	2021-08-09	2021	8	9	2126.0	2809.0	371.0	1659.0	1594.0	161.0	764.0	333.0	128.0	665.0	181.0	242.0	118.0	4919.0	6400.0	22449.0
2413	2021-08-10	2021	8	10	2130.0	2810.0	372.0	1672.0	1590.0	163.0	763.0	335.0	128.0	665.0	176.0	239.0	119.0	4932.0	6409.0	22453.0
2414	2021-08-11	2021	8	11	2129.0	2822.0	375.0	1667.0	1589.0	163.0	764.0	333.0	128.0	668.0	174.0	234.0	119.0	4942.0	6420.0	22497.0
2415	2021-08-12	2021	8	12	2124.0	2828.0	371.0	1673.0	1592.0	164.0	762.0	336.0	129.0	668.0	172.0	233.0	118.0	4946.0	6438.0	22536.0
2416	2021-08-13	2021	8	13	2133.0	2828.0	373.0	1679.0	1585.0	166.0	759.0	336.0	127.0	666.0	175.0	231.0	118.0	4972.0	6449.0	22520.0
2417	2021-08-14	2021	8	14	2120.0	2842.0	371.0	1682.0	1595.0	166.0	757.0	337.0	126.0	659.0	175.0	234.0	115.0	4968.0	6459.0	22502.0
2418	2021-08-15	2021	8	15	2113.0	2847.0	368.0	1697.0	1595.0	164.0	751.0	335.0	125.0	656.0	174.0	232.0	115.0	4962.0	6464.0	22559.0
2419	2021-08-16	2021	8	16	2112.0	2852.0	364.0	1703.0	1595.0	166.0	746.0	335.0	127.0	657.0	173.0	228.0	116.0	4955.0	6483.0	22619.0
2420	2021-08-17	2021	8	17	2108.0	2855.0	364.0	1699.0	1599.0	168.0	744.0	332.0	126.0	653.0	171.0	229.0	115.0	4951.0	6491.0	22641.0
2421	2021-08-18	2021	8	18	2106.0	2859.0	364.0	1702.0	1600.0	167.0	746.0	334.0	123.0	652.0	173.0	228.0	114.0	4969.0	6492.0	22673.0
2422	2021-08-19	2021	8	19	2108.0	2865.0	367.0	1704.0	1598.0	168.0	748.0	336.0	123.0	655.0	175.0	229.0	112.0	4966.0	6498.0	22701.0
2423	2021-08-20	2021	8	20	2112.0	2877.0	368.0	1711.0	1594.0	167.0	749.0	331.0	122.0	654.0	175.0	229.0	113.0	4981.0	6528.0	22696.0
2424	2021-08-21	2021	8	21	2118.0	2874.0	374.0	1703.0	1587.0	167.0	745.0	334.0	125.0	652.0	179.0	231.0	113.0	4996.0	6514.0	22716.0
2425	2021-08-22	2021	8	22	2123.0	2881.0	371.0	1710.0	1593.0	168.0	743.0	336.0	128.0	658.0	181.0	232.0	115.0	4996.0	6534.0	22778.0
2426	2021-08-23	2021	8	23	2133.0	2878.0	370.0	1719.0	1587.0	170.0	740.0	331.0	129.0	661.0	178.0	235.0	114.0	4997.0	6537.0	22793.0
2427	2021-08-24	2021	8	24	2137.0	2876.0	367.0	1714.0	1594.0	169.0	748.0	336.0	133.0	663.0	177.0	236.0	115.0	5005.0	6545.0	22761.0
2428	2021-08-25	2021	8	25	2142.0	2866.0	366.0	1726.0	1591.0	168.0	750.0	340.0	132.0	662.0	179.0	237.0	117.0	5017.0	6554.0	22802.0
2429	2021-08-26	2021	8	26	2139.0	2880.0	370.0	1733.0	1591.0	169.0	746.0	335.0	130.0	659.0	179.0	238.0	116.0	5034.0	6593.0	22826.0
2430	2021-08-27	2021	8	27	2133.0	2876.0	369.0	1727.0	1597.0	169.0	744.0	338.0	129.0	654.0	177.0	237.0	115.0	5049.0	6598.0	22883.0
2431	2021-08-28	2021	8	28	2136.0	2858.0	369.0	1726.0	1601.0	171.0	749.0	337.0	128.0	657.0	178.0	238.0	114.0	5067.0	6583.0	22921.0
2432	2021-08-29	2021	8	29	2133.0	2876.0	367.0	1728.0	1604.0	173.0	748.0	337.0	130.0	652.0	181.0	242.0	113.0	5058.0	6608.0	22965.0
2433	2021-08-30	2021	8	30	2135.0	2873.0	369.0	1716.0	1607.0	173.0	749.0	340.0	128.0	649.0	179.0	235.0	112.0	5069.0	6621.0	22965.0
2434	2021-08-31	2021	8	31	2135.0	2877.0	363.0	1715.0	1614.0	174.0	755.0	342.0	127.0	648.0	180.0	232.0	109.0	5074.0	6618.0	22954.0
2435	2021-09-01	2021	9	1	2125.0	2884.0	355.0	1703.0	1618.0	174.0	756.0	341.0	127.0	643.0	180.0	235.0	110.0	5072.0	6621.0	22953.0
2436	2021-09-02	2021	9	2	2119.0	2885.0	355.0	1698.0	1608.0	173.0	749.0	343.0	126.0	645.0	179.0	232.0	109.0	5073.0	6620.0	22949.0
2437	2021-09-03	2021	9	3	2125.0	2892.0	361.0	1694.0	1615.0	170.0	751.0	342.0	125.0	642.0	179.0	237.0	109.0	5057.0	6632.0	22944.0
2438	2021-09-04	2021	9	4	2119.0	2899.0	356.0	1699.0	1613.0	175.0	755.0	338.0	126.0	644.0	180.0	238.0	108.0	5065.0	6624.0	22964.0
2439	2021-09-05	2021	9	5	2127.0	2885.0	358.0	1708.0	1620.0	175.0	753.0	339.0	124.0	643.0	183.0	234.0	109.0	5045.0	6632.0	22970.0
2440	2021-09-06	2021	9	6	2123.0	2904.0	359.0	1701.0	1629.0	178.0	750.0	343.0	127.0	645.0	184.0	239.0	109.0	5033.0	6632.0	22982.0
2441	2021-09-07	2021	9	7	2120.0	2902.0	358.0	1708.0	1645.0	177.0	749.0	349.0	127.0	648.0	186.0	240.0	110.0	5036.0	6634.0	23000.0
2442	2021-09-08	2021	9	8	2127.0	2910.0	358.0	1707.0	1653.0	178.0	755.0	343.0	127.0	647.0	186.0	236.0	110.0	5042.0	6619.0	23016.0
2443	2021-09-09	2021	9	9	2125.0	2907.0	352.0	1707.0	1655.0	177.0	754.0	343.0	130.0	643.0	185.0	239.0	109.0	5050.0	6618.0	23018.0
2444	2021-09-10	2021	9	10	2135.0	2906.0	354.0	1707.0	1656.0	175.0	756.0	342.0	127.0	641.0	184.0	242.0	109.0	5071.0	6636.0	23038.0
2445	2021-09-11	2021	9	11	2150.0	2904.0	351.0	1698.0	1653.0	174.0	756.0	340.0	127.0	643.0	181.0	243.0	111.0	5090.0	6634.0	23018.0
2446	2021-09-12	2021	9	12	2157.0	2916.0	351.0	1700.0	1640.0	179.0	765.0	345.0	124.0	645.0	183.0	246.0	110.0	5091.0	6633.0	23023.0
2447	2021-09-13	2021	9	13	2166.0	2936.0	349.0	1701.0	1648.0	176.0	764.0	339.0	123.0	643.0	180.0	248.0	110.0	5109.0	6616.0	23054.0
2448	2021-09-14	2021	9	14	2175.0	2944.0	350.0	1700.0	1641.0	176.0	764.0	338.0	124.0	647.0	180.0	245.0	113.0	5101.0	6614.0	23085.0
2449	2021-09-15	2021	9	15	2177.0	2945.0	353.0	1707.0	1640.0	174.0	773.0	337.0	128.0	655.0	181.0	243.0	110.0	5100.0	6622.0	23112.0
2450	2021-09-16	2021	9	16	2176.0	2940.0	353.0	1700.0	1642.0	173.0	778.0	339.0	127.0	654.0	182.0	246.0	111.0	5107.0	6635.0	23130.0
2451	2021-09-17	2021	9	17	2171.0	2922.0	355.0	1698.0	1635.0	171.0	781.0	329.0	127.0	655.0	182.0	248.0	112.0	5109.0	6635.0	23154.0
2452	2021-09-18	2021	9	18	2184.0	2931.0	352.0	1694.0	1643.0	173.0	780.0	331.0	129.0	653.0	182.0	251.0	112.0	5111.0	6624.0	23150.0
2453	2021-09-19	2021	9	19	2192.0	2939.0	352.0	1704.0	1650.0	176.0	778.0	335.0	130.0	647.0	181.0	255.0	111.0	5095.0	6630.0	23219.0
2454	2021-09-20	2021	9	20	2196.0	2934.0	357.0	1717.0	1659.0	174.0	783.0	343.0	127.0	649.0	180.0	255.0	113.0	5090.0	6645.0	23178.0
2455	2021-09-21	2021	9	21	2191.0	2940.0	355.0	1723.0	1659.0	178.0	785.0	343.0	128.0	650.0	181.0	252.0	114.0	5093.0	6639.0	23176.0
2456	2021-09-22	2021	9	22	2191.0	2935.0	356.0	1722.0	1657.0	177.0	790.0	345.0	128.0	648.0	179.0	253.0	113.0	5094.0	6659.0	23171.0
2457	2021-09-23	2021	9	23	2177.0	2933.0	358.0	1718.0	1650.0	175.0	791.0	347.0	128.0	644.0	180.0	252.0	110.0	5109.0	6657.0	23181.0
2458	2021-09-24	2021	9	24	2178.0	2931.0	356.0	1717.0	1644.0	176.0	786.0	345.0	128.0	643.0	177.0	252.0	115.0	5098.0	6664.0	23175.0
2459	2021-09-25	2021	9	25	2174.0	2943.0	354.0	1725.0	1649.0	172.0	787.0	345.0	127.0	643.0	178.0	251.0	118.0	5091.0	6675.0	23219.0
2460	2021-09-26	2021	9	26	2175.0	2944.0	351.0	1724.0	1645.0	171.0	784.0	346.0	126.0	635.0	183.0	247.0	118.0	5072.0	6669.0	23257.0
2461	2021-09-27	2021	9	27	2170.0	2963.0	352.0	1731.0	1640.0	165.0	786.0	350.0	126.0	633.0	183.0	246.0	119.0	5090.0	6657.0	23282.0
2462	2021-09-28	2021	9	28	2161.0	2965.0	352.0	1730.0	1651.0	160.0	790.0	350.0	128.0	638.0	181.0	240.0	119.0	5093.0	6672.0	23241.0
2463	2021-09-29	2021	9	29	2173.0	2962.0	348.0	1720.0	1657.0	162.0	785.0	347.0	130.0	635.0	181.0	236.0	121.0	5104.0	6680.0	23235.0
2464	2021-09-30	2021	9	30	2170.0	2949.0	348.0	1721.0	1654.0	163.0	773.0	347.0	136.0	636.0	181.0	234.0	121.0	5107.0	6700.0	23204.0
2465	2021-10-01	2021	10	1	2169.0	2934.0	347.0	1702.0	1651.0	164.0	770.0	348.0	136.0	643.0	183.0	231.0	123.0	5116.0	6702.0	23187.0
2466	2021-10-02	2021	10	2	2176.0	2926.0	346.0	1711.0	1654.0	164.0	765.0	351.0	136.0	650.0	186.0	235.0	122.0	5108.0	6711.0	23227.0
2467	2021-10-03	2021	10	3	2177.0	2929.0	343.0	1716.0	1646.0	165.0	764.0	349.0	135.0	643.0	182.0	233.0	119.0	5101.0	6708.0	23230.0
2468	2021-10-04	2021	10	4	2174.0	2921.0	344.0	1708.0	1642.0	166.0	763.0	353.0	134.0	639.0	179.0	233.0	120.0	5107.0	6731.0	23261.0
2469	2021-10-05	2021	10	5	2167.0	2899.0	349.0	1697.0	1647.0	165.0	761.0	355.0	137.0	640.0	176.0	237.0	119.0	5118.0	6717.0	23237.0
2470	2021-10-06	2021	10	6	2170.0	2904.0	350.0	1696.0	1651.0	164.0	758.0	351.0	137.0	646.0	180.0	234.0	118.0	5125.0	6720.0	23226.0
2471	2021-10-07	2021	10	7	2168.0	2911.0	353.0	1703.0	1662.0	162.0	750.0	350.0	139.0	651.0	180.0	235.0	118.0	5094.0	6710.0	23207.0
2472	2021-10-08	2021	10	8	2157.0	2892.0	351.0	1720.0	1660.0	160.0	745.0	352.0	139.0	653.0	174.0	241.0	118.0	5103.0	6734.0	23191.0
2473	2021-10-09	2021	10	9	2146.0	2900.0	350.0	1712.0	1651.0	160.0	745.0	356.0	138.0	654.0	175.0	242.0	115.0	5135.0	6728.0	23210.0
2474	2021-10-10	2021	10	10	2136.0	2898.0	347.0	1715.0	1654.0	159.0	745.0	361.0	139.0	656.0	178.0	246.0	117.0	5110.0	6751.0	23233.0
2475	2021-10-11	2021	10	11	2131.0	2886.0	346.0	1725.0	1659.0	160.0	745.0	362.0	140.0	660.0	177.0	247.0	118.0	5112.0	6759.0	23246.0
2476	2021-10-12	2021	10	12	2134.0	2875.0	350.0	1726.0	1673.0	158.0	743.0	360.0	140.0	659.0	176.0	244.0	118.0	5107.0	6780.0	23226.0
2477	2021-10-13	2021	10	13	2135.0	2878.0	349.0	1727.0	1676.0	156.0	743.0	361.0	140.0	662.0	174.0	245.0	120.0	5100.0	6789.0	23208.0
2478	2021-10-14	2021	10	14	2137.0	2889.0	345.0	1728.0	1685.0	154.0	738.0	361.0	143.0	660.0	173.0	248.0	120.0	5087.0	6779.0	23214.0
2479	2021-10-15	2021	10	15	2136.0	2892.0	342.0	1727.0	1692.0	154.0	733.0	360.0	142.0	652.0	175.0	247.0	120.0	5082.0	6782.0	23255.0
2480	2021-10-16	2021	10	16	2136.0	2889.0	343.0	1723.0	1687.0	152.0	725.0	359.0	142.0	655.0	176.0	249.0	118.0	5111.0	6766.0	23294.0
2481	2021-10-17	2021	10	17	2135.0	2887.0	342.0	1724.0	1678.0	151.0	732.0	357.0	140.0	656.0	177.0	247.0	119.0	5125.0	6765.0	23292.0
2482	2021-10-18	2021	10	18	2118.0	2886.0	350.0	1720.0	1671.0	150.0	730.0	358.0	141.0	659.0	178.0	247.0	120.0	5144.0	6771.0	23292.0
2483	2021-10-19	2021	10	19	2121.0	2890.0	348.0	1733.0	1665.0	151.0	732.0	356.0	145.0	654.0	176.0	245.0	118.0	5156.0	6770.0	23308.0
2484	2021-10-20	2021	10	20	2105.0	2896.0	350.0	1727.0	1661.0	150.0	732.0	356.0	146.0	655.0	173.0	245.0	115.0	5150.0	6765.0	23335.0
2485	2021-10-21	2021	10	21	2118.0	2908.0	350.0	1725.0	1662.0	147.0	732.0	357.0	146.0	654.0	174.0	245.0	117.0	5158.0	6764.0	23361.0
2486	2021-10-22	2021	10	22	2128.0	2915.0	348.0	1728.0	1659.0	150.0	736.0	356.0	145.0	650.0	175.0	251.0	121.0	5153.0	6778.0	23399.0
2487	2021-10-23	2021	10	23	2134.0	2917.0	350.0	1731.0	1655.0	151.0	738.0	356.0	144.0	657.0	171.0	249.0	123.0	5150.0	6780.0	23393.0
2488	2021-10-24	2021	10	24	2129.0	2908.0	352.0	1742.0	1659.0	151.0	734.0	358.0	146.0	655.0	167.0	251.0	124.0	5137.0	6802.0	23398.0
2489	2021-10-25	2021	10	25	2132.0	2888.0	354.0	1747.0	1640.0	151.0	733.0	357.0	146.0	660.0	167.0	251.0	123.0	5159.0	6809.0	23335.0
2490	2021-10-26	2021	10	26	2137.0	2909.0	352.0	1739.0	1649.0	152.0	727.0	358.0	147.0	663.0	167.0	248.0	121.0	5152.0	6833.0	23404.0
