state	sample	success	sim_endpoints	sim_t_step	f_art0	f_art1	f_art2	f_art3	f_art4	f_art5	f_art6	f_prep0	f_prep1	f_prep2	f_prep3	f_prep4	f_prep5	f_prep6	k_art0	k_art1	k_art2	k_art3	k_art4	k_art5	k_art6	k_prep0	k_prep1	k_prep2	k_prep3	k_prep4	k_prep5	k_prep6	n_msm0	n_msm1	n_msm2	n_msm3	n_msm4	n_msm5	n_msm6
Niedersachsen	95	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	719.4982586808064	340.59739771426973	315.3053339373499	284.31895397669655	263.2060119358393	231.1824185248889	214.1968288264963	0.0	0.0	288.39227005775444	294.1382592454562	326.42910056444475	438.277535538724	480.4789971131723	-0.0008479081810358101	-0.0008479081810358101	-0.0008479081810358101	-0.0008479081810358101	-0.0008479081810358101	-0.0008479081810358101	-0.0008479081810358101	0	0.0007097681051192407	1.1035415660517008e-05	8.364984584807315e-05	0.0001764256660636561	0.00011608735214104036	9.798951149679933e-05	4664	4664	4664	4664	4664	4664	4664
Niedersachsen	96	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	674.0883782088774	332.1985580180599	308.8091443557497	280.01485661257414	260.29958947822934	230.23053267185315	214.19225468400163	0.0	0.0	248.3459588462656	308.78730160537157	313.92895596988006	441.00891899030864	447.08004035705517	-0.000802301386859327	-0.000802301386859327	-0.000802301386859327	-0.000802301386859327	-0.000802301386859327	-0.000802301386859327	-0.000802301386859327	0	0.0006074025708378329	0.00011561589572640671	1.3323996010667769e-05	0.000200137003733773	1.6614337330396926e-05	0.00013545296872949575	4664	4664	4664	4664	4664	4664	4664
Niedersachsen	97	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	709.5835274798555	331.6116219261594	306.57974413268624	275.95950712098744	255.128558500623	223.58834795639683	206.88902659392076	0.0	0.0	236.24002298568945	306.8952019764648	312.3657302666935	455.455669862914	445.55821327971233	-0.000862489807974995	-0.000862489807974995	-0.000862489807974995	-0.000862489807974995	-0.000862489807974995	-0.000862489807974995	-0.000862489807974995	0	0.0005767111609969874	0.00013485551799349605	1.4168385194881675e-05	0.00022583647647326835	-2.714432153667158e-05	0.00017812473900783801	4664	4664	4664	4664	4664	4664	4664
Niedersachsen	98	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	687.9240176442327	337.7045874666664	313.80190680260387	284.38946592452044	264.26042166334184	233.5766151183566	217.21925677215313	0.0	0.0	259.8009814045285	305.40712501414924	293.7863859473194	433.4385270783321	499.84919795940476	-0.0008066988458755454	-0.0008066988458755454	-0.0008066988458755454	-0.0008066988458755454	-0.0008066988458755454	-0.0008066988458755454	-0.0008066988458755454	0	0.0006365514883552592	8.734898599405868e-05	-3.000066408347244e-05	0.00021894910123210643	0.00018313432068682524	9.131080136883818e-05	4664	4664	4664	4664	4664	4664	4664
Niedersachsen	99	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	688.1575417755606	337.9629060031493	314.0557199370099	284.6362308752432	264.50132490768584	233.80679271520148	217.44274992648897	0.0	0.0	288.6664223369828	283.71361713239435	272.7062937968949	442.2555553060964	469.85959742022993	-0.0008062167221627688	-0.0008062167221627688	-0.0008062167221627688	-0.0008062167221627688	-0.0008062167221627688	-0.0008062167221627688	-0.0008062167221627688	0	0.0007104733755072721	-9.4967145135768e-06	-2.822419601212809e-05	0.00026531330277515725	7.584739492560896e-05	0.0001277132631653902	4664	4664	4664	4664	4664	4664	4664
Niedersachsen	100	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	698.040350323364	335.067941829712	310.6319581574158	280.6442925339052	260.1773409277348	229.07430336483543	212.54506401257314	0.0	0.0	261.25136091188415	300.6848937939242	296.2366056816984	446.73329686987415	455.66887141692945	-0.0008321376438414315	-0.0008321376438414315	-0.0008321376438414315	-0.0008321376438414315	-0.0008321376438414315	-0.0008321376438414315	-0.0008321376438414315	0	0.0006402496936303999	7.548707364242959e-05	-1.1479739035018759e-05	0.00023656559893147478	2.451201382375486e-05	0.00016332559867900595	4664	4664	4664	4664	4664	4664	4664
Rheinland-Pfalz	1	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	182.26250202878367	103.26757192648094	97.38842249974316	90.02821847148331	84.90280166182914	76.9345302111543	72.60130292937006	0.0	0.0	119.68294975911738	119.86870006137104	123.70020034581091	211.54929687735714	211.54866478458555	-0.0006441326091913013	-0.0006441326091913013	-0.0006441326091913013	-0.0006441326091913013	-0.0006441326091913013	-0.0006441326091913013	-0.0006441326091913013	0	0.0005439844055805045	6.514607957756731e-07	1.8036576245752685e-05	0.00025277097319985136	-3.1746043082423307e-09	0.00022041078607101306	2500	2500	2500	2500	2500	2500	2500
Rheinland-Pfalz	2	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	196.5021523127567	91.86942977639366	84.93819904829954	76.45915657113194	70.69057765547697	61.955863221502426	57.33090708930353	0.0	0.0	118.06441514069321	131.81716129174512	129.37347153305714	261.1089073641898	261.13559456994517	-0.0008620264330331997	-0.0008620264330331997	-0.0008620264330331997	-0.0008620264330331997	-0.0008620264330331997	-0.0008620264330331997	-0.0008620264330331997	0	0.0005363781430227708	4.837908351388573e-05	-1.156287963363091e-05	0.0003855347842758643	1.382455733019583e-07	6.124221935861689e-05	2500	2500	2500	2500	2500	2500	2500
Rheinland-Pfalz	3	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	170.19191300567005	114.53907682749822	109.9535275141821	104.09259170615158	99.92526536087476	93.29129711674555	89.59661757746268	0.0	0.0	91.40334990660716	125.8523408643038	114.2464919682268	197.02847149618754	196.96309475330452	-0.00044899173327070754	-0.00044899173327070754	-0.00044899173327070754	-0.00044899173327070754	-0.00044899173327070754	-0.00044899173327070754	-0.00044899173327070754	0	0.0004121045735872319	0.00012004433772963842	-5.4578914969468604e-05	0.00023648766368951645	-3.2543508191549765e-07	0.00021569055113872671	2500	2500	2500	2500	2500	2500	2500
Rheinland-Pfalz	4	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	190.68808166556175	104.14310233344872	97.84243108614758	89.98932107232073	84.54495543298025	76.1234487701822	71.56703389784496	0.0	0.0	109.28125228052293	128.5000463036187	122.11734135913406	217.28997666661243	217.44527391997457	-0.0006857977877804508	-0.0006857977877804508	-0.0006857977877804508	-0.0006857977877804508	-0.0006857977877804508	-0.0006857977877804508	-0.0006857977877804508	0	0.0004952262698846002	6.736988217439239e-05	-3.010806506816182e-05	0.00027419554071126827	7.827599891985085e-07	0.00016911026817916747	2500	2500	2500	2500	2500	2500	2500
Rheinland-Pfalz	5	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	180.74120568720215	98.07838133507762	92.08355298177649	84.61741825251842	79.44536207363691	71.45212935206042	67.13128438599205	0.0	0.0	107.34221275852649	144.83869150320842	107.25771234623129	239.36489175374084	239.58189888335252	-0.0006930837259561096	-0.0006930837259561096	-0.0006930837259561096	-0.0006930837259561096	-0.0006930837259561096	-0.0006930837259561096	-0.0006930837259561096	0	0.00048616943172689317	0.00013199734820192944	-0.00017735793041395926	0.0003815266107904014	1.10892428380366e-06	0.0001277874877100223	2500	2500	2500	2500	2500	2500	2500
Rheinland-Pfalz	6	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	167.98313026550804	114.39660478500164	109.9507481685922	104.26026165301717	100.20833917703885	93.74757742060851	90.14347226224466	0.0	0.0	77.22414256817245	102.8272001477608	109.78708936622145	201.9859058694728	202.0633913591656	-0.00043559207087585813	-0.00043559207087585813	-0.00043559207087585813	-0.00043559207087585813	-0.00043559207087585813	-0.00043559207087585813	-0.00043559207087585813	0	0.00034678224789432433	8.82683433353629e-05	3.2470569921012746e-05	0.0002634410229479038	3.8689584102340384e-07	0.0001188793412766305	2500	2500	2500	2500	2500	2500	2500
Rheinland-Pfalz	7	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	195.50469156498758	110.66643565108693	104.35594681116442	96.45663479368841	90.95642586518612	82.40658419374714	77.75769869197087	0.0	0.0	81.26130895490311	127.29274012927993	99.14016431668202	215.11871256189596	216.1421220509085	-0.0006451974920422025	-0.0006451974920422025	-0.0006451974920422025	-0.0006451974920422025	-0.0006451974920422025	-0.0006451974920422025	-0.0006451974920422025	0	0.00036532740250165075	0.0001600073115806557	-0.00013187139679229643	0.0003316807478251518	5.152869406244792e-06	0.00016781377379159276	2500	2500	2500	2500	2500	2500	2500
Rheinland-Pfalz	8	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	183.71537330262544	93.50575785607131	87.21204236021637	79.43384070078493	74.08728231011973	65.8967158404606	61.50839881915246	0.0	0.0	102.61945425462918	129.80254012337366	112.42763427839323	252.70492443136615	252.95575453130402	-0.0007657208123643437	-0.0007657208123643437	-0.0007657208123643437	-0.0007657208123643437	-0.0007657208123643437	-0.0007657208123643437	-0.0007657208123643437	0	0.00046415281462140013	9.514076739893114e-05	-8.176019429881841e-05	0.000407416264628175	1.2925598905889603e-06	0.00011913698004044273	2500	2500	2500	2500	2500	2500	2500
Rheinland-Pfalz	9	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	188.61524161835848	101.66148233839517	95.38108229187617	87.56564865323628	82.15605505634647	73.80347574433851	69.29261562173998	0.0	0.0	124.62454113260192	125.35315724043059	119.44534997202207	224.88464902825012	224.88535059478966	-0.0007007498163464004	-0.0007007498163464004	-0.0007007498163464004	-0.0007007498163464004	-0.0007007498163464004	-0.0007007498163464004	-0.0007007498163464004	0	0.0005672516862074656	2.5631665975690657e-06	-2.782065652018973e-05	0.00030424193076285174	3.5526494339688976e-09	0.00018770759609579806	2500	2500	2500	2500	2500	2500	2500
Rheinland-Pfalz	10	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	186.18758529310858	103.97039724093726	97.90441486367492	90.32357323208271	85.05379242829534	76.87741610685056	72.43996731481786	0.0	0.0	104.81564286712523	143.2641670569257	107.0664697734151	254.43442781675944	254.3906637012901	-0.0006605996983747445	-0.0006605996983747445	-0.0006605996983747445	-0.0006605996983747445	-0.0006605996983747445	-0.0006605996983747445	-0.0006605996983747445	0	0.00047438357446988777	0.0001351871718823229	-0.00017074119990634438	0.00042756722653446546	-2.2574740133025313e-07	9.211799955598463e-05	2500	2500	2500	2500	2500	2500	2500
Rheinland-Pfalz	11	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	178.75518453060454	110.09714958964881	104.72722887748348	97.93664737233064	93.15984767146395	85.64785179486051	81.51521039504631	0.0	0.0	88.95484620685858	119.7267864421901	88.27420136205185	220.67014244654445	220.67661021909686	-0.0005494945533772976	-0.0005494945533772976	-0.0005494945533772976	-0.0005494945533772976	-0.0005494945533772976	-0.0005494945533772976	-0.0005494945533772976	0	0.0004007867539698043	0.00010696510009097377	-0.00014654711971138367	0.0003780793638741975	3.266676448702122e-08	0.00014577665342763418	2500	2500	2500	2500	2500	2500	2500
Rheinland-Pfalz	12	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	216.5047696592862	87.24570936052376	79.4361764540666	70.05174849610407	63.78128042042784	54.47788971057982	49.6526080960201	0.0	0.0	123.07548615920854	123.21229052906361	130.13374143112168	252.899745579274	252.8991259645408	-0.001030488969274758	-0.001030488969274758	-0.001030488969274758	-0.001030488969274758	-0.001030488969274758	-0.001030488969274758	-0.001030488969274758	0	0.0005599508130813724	4.807404350595781e-07	3.267543042263244e-05	0.00035844643743789624	-3.1930938609574773e-09	0.00014929029644733608	2500	2500	2500	2500	2500	2500	2500
Rheinland-Pfalz	13	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	181.7243714518321	102.80869161448007	96.94069649845541	89.59577978428703	84.48193590629498	76.53329113098233	72.21163415795189	0.0	0.0	120.33903713543282	120.43583416411501	116.99181396299218	227.8415760374074	227.83883337160398	-0.0006458294834862171	-0.0006458294834862171	-0.0006458294834862171	-0.0006458294834862171	-0.0006458294834862171	-0.0006458294834862171	-0.0006458294834862171	0	0.000547069712058542	3.396060045927582e-07	-1.618358565415537e-05	0.0003199132639613244	-1.3914016603972062e-08	0.00016552903221082947	2500	2500	2500	2500	2500	2500	2500
Rheinland-Pfalz	14	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	173.5096875400246	112.27222414505599	107.3413415490289	101.06878530551471	96.62994641841237	89.60187565497517	85.70894266475527	0.0	0.0	86.37726330010263	119.45565206617289	109.91763886004213	200.44625167401992	200.45762590068674	-0.0004935453863454222	-0.0004935453863454222	-0.0004935453863454222	-0.0004935453863454222	-0.0004935453863454222	-0.0004935453863454222	-0.0004935453863454222	0	0.0003888893880089267	0.00011488854839692285	-4.471488463141351e-05	0.0002585580788142399	5.673856770284151e-08	0.00017313071812871184	2500	2500	2500	2500	2500	2500	2500
Rheinland-Pfalz	15	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	182.56708084990143	95.37043855263076	89.19029614386021	81.52851816512546	76.24535222461544	68.12294814655128	63.755403546011216	0.0	0.0	116.99757900544842	117.2816348770024	144.23396203202344	248.73216216718774	248.732250117354	-0.0007362243514242462	-0.0007362243514242462	-0.0007362243514242462	-0.0007362243514242462	-0.0007362243514242462	-0.0007362243514242462	-0.0007362243514242462	0	0.0005313684854637338	9.947109077831362e-07	0.00012754588970829566	0.00030599335472958583	4.5205019479924145e-10	6.031882905386537e-05	2500	2500	2500	2500	2500	2500	2500
Rheinland-Pfalz	16	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	195.30189482211154	107.2289709611784	100.79663488199833	92.77431124729759	87.20906573403064	78.59431803532306	73.92992692647206	0.0	0.0	95.11754794219391	123.79810204017735	98.96168095561634	247.76551218789314	247.69733265054128	-0.000679796622690723	-0.000679796622690723	-0.000679796622690723	-0.000679796622690723	-0.000679796622690723	-0.000679796622690723	-0.000679796622690723	0	0.00042930318111727316	9.999004095213991e-05	-0.00011621367981015053	0.0004298208738442267	-3.5021175947660134e-07	9.178192647645105e-05	2500	2500	2500	2500	2500	2500	2500
Rheinland-Pfalz	17	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	178.66776308685556	108.51298552944573	103.07129882664329	96.2015578932617	91.37726211107952	83.80517123671304	79.64754466980557	0.0	0.0	89.03024563993664	129.61290947330332	104.34821438460149	226.21333044332056	226.17102478212144	-0.0005653722829479684	-0.0005653722829479684	-0.0005653722829479684	-0.0005653722829479684	-0.0005653722829479684	-0.0005653722829479684	-0.0005653722829479684	0	0.0004011350394374159	0.0001414768935986411	-0.00011860234541277292	0.00035022930842821593	-2.144045268473214e-07	0.000154462804780863	2500	2500	2500	2500	2500	2500	2500
Rheinland-Pfalz	18	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	182.18847526942983	101.74914728695478	95.81391854488325	88.39637908621793	83.2400436879737	75.23955581935631	70.89749389381808	0.0	0.0	83.92005839280613	147.03775853701276	87.37915881908421	217.94270614975767	218.03867451514026	-0.0006604668337755056	-0.0006604668337755056	-0.0006604668337755056	-0.0006604668337755056	-0.0006604668337755056	-0.0006604668337755056	-0.0006604668337755056	0	0.0003775639364176083	0.00022083812234494822	-0.000280120865108875	0.0003724403693410429	4.839047631636394e-07	0.00016101439331603066	2500	2500	2500	2500	2500	2500	2500
Rheinland-Pfalz	19	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	177.6924196809461	113.12994768050794	107.98065005631717	101.44302445738339	96.82567657068662	89.53125897535004	85.49985312890212	0.0	0.0	92.48667368730389	131.2213956831572	102.62179567763727	216.0302945787173	216.09360539472596	-0.0005119240938534168	-0.0005119240938534168	-0.0005119240938534168	-0.0005119240938534168	-0.0005119240938534168	-0.0005119240938534168	-0.0005119240938534168	0	0.0004171171283090389	0.00013523223387884798	-0.00013425377079260854	0.00032474976633539265	3.1885490016803483e-07	0.00013511041512103344	2500	2500	2500	2500	2500	2500	2500
Rheinland-Pfalz	20	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	187.5001831747528	98.85769417408447	92.53985334779229	84.69864425055484	79.2856861884375	70.95316331738246	66.46687738497234	0.0	0.0	102.42220506107608	137.89568873858684	124.40993122615158	236.24971560372956	236.28122108383062	-0.0007257360959625359	-0.0007257360959625359	-0.0007257360959625359	-0.0007257360959625359	-0.0007257360959625359	-0.0007257360959625359	-0.0007257360959625359	0	0.00046323457943194825	0.00012444425319562864	-6.383211839480898e-05	0.00032431418276563945	1.606732421239553e-07	0.00015348916511876006	2500	2500	2500	2500	2500	2500	2500
Rheinland-Pfalz	21	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	180.29996367765733	100.77461495905348	94.90402499431336	87.5665650360788	82.46540540161273	74.54966196509963	70.2531186548048	0.0	0.0	100.31425234903055	130.3187911570427	114.26548354482537	215.91044746062852	216.0013551008071	-0.0006595645107952315	-0.0006595645107952315	-0.0006595645107952315	-0.0006595645107952315	-0.0006595645107952315	-0.0006595645107952315	-0.0006595645107952315	0	0.0004534281400597141	0.00010496180818682593	-7.559293591302235e-05	0.0002920454118456179	4.5781200985488105e-07	0.0001860686817936195	2500	2500	2500	2500	2500	2500	2500
Rheinland-Pfalz	22	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	186.26937365089614	101.4109238017528	95.24468847447763	87.56204147041234	82.2378797994413	74.00585899917321	69.5539045409594	0.0	0.0	103.54221542806403	146.16085154364185	115.90822536327522	234.0708772474444	234.76730918205547	-0.0006893578764919305	-0.0006893578764919305	-0.0006893578764919305	-0.0006893578764919305	-0.0006893578764919305	-0.0006893578764919305	-0.0006893578764919305	0	0.0004684498422344714	0.00014992193978014364	-0.00014318779852754354	0.00034156341095928236	3.54761053125242e-06	0.00012313597441197994	2500	2500	2500	2500	2500	2500	2500
